,USstate,year,month,nTweets_x,nTweets_y
2742,va,2020,7,85332.58333333333,1.9166666666666665
2743,va,2020,8,85152.0,2.0
2744,va,2020,9,86418.5,1.5
2745,va,2020,10,87685.0,1.0
2746,va,2020,11,74017.25,1.0
2747,va,2020,12,60349.5,1.0
2748,va,2021,1,46681.75,1.0
2749,va,2021,2,33014.0,1.0
2750,va,2021,3,32731.333333333332,1.0
2751,va,2021,4,32448.666666666668,1.0
2752,va,2021,5,32166.0,1.0
2753,va,2021,6,31883.333333333332,1.0
2754,va,2021,7,31600.666666666668,1.0
2755,va,2021,8,31318.0,1.0
2756,va,2021,9,31468.75,1.0
2757,va,2021,10,31619.5,1.0
2758,va,2021,11,31770.25,1.0
2759,va,2021,12,31921.0,1.0
2760,ar,2012,1,7733.0,1.0
2761,ar,2012,2,23710.0,1.0
2762,ar,2012,3,24605.0,1.0
2763,ar,2012,4,17118.0,2.0
2764,ar,2012,5,16436.0,2.0
2765,ar,2012,6,37029.0,1.0
2766,ar,2012,7,53654.0,2.0
2767,ar,2012,8,50069.0,3.0
2768,ar,2012,9,49810.0,2.3333333333333335
2769,ar,2012,10,49551.0,1.6666666666666667
2770,ar,2012,11,49292.0,1.0
2771,ar,2012,12,41350.0,2.0
2772,ar,2013,1,42843.0,2.0
2773,ar,2013,2,44336.0,2.0
2774,ar,2013,3,45829.0,2.0
2775,ar,2013,4,32004.0,1.0
2776,ar,2013,5,34047.0,1.0
2777,ar,2013,6,36090.0,1.0
2778,ar,2013,7,38133.0,1.0
2779,ar,2013,8,39738.0,1.0
2780,ar,2013,9,35036.0,1.0
2781,ar,2013,10,34719.0,1.0
2782,ar,2013,11,34402.0,1.0
2783,ar,2013,12,36483.857142857145,1.0
2784,ar,2014,1,38565.71428571428,1.0
2785,ar,2014,2,40647.57142857143,1.0
2786,ar,2014,3,42729.42857142857,1.0
2787,ar,2014,4,44811.28571428571,1.0
2788,ar,2014,5,46893.142857142855,1.0
2789,ar,2014,6,48975.0,1.0
2790,ar,2014,7,45911.3,1.2
2791,ar,2014,8,42847.6,1.4
2792,ar,2014,9,39783.9,1.6
2793,ar,2014,10,36720.2,1.8
2794,ar,2014,11,33656.5,2.0
2795,ar,2014,12,30592.800000000003,2.2
2796,ar,2015,1,27529.100000000002,2.4000000000000004
2797,ar,2015,2,24465.4,2.6
2798,ar,2015,3,21401.7,2.8
2799,ar,2015,4,18338.0,3.0
2800,ar,2015,5,20270.0,2.0
2801,ar,2015,6,22202.0,1.0
2802,ar,2015,7,21970.75,1.0
2803,ar,2015,8,21739.5,1.0
2804,ar,2015,9,21508.25,1.0
2805,ar,2015,10,21277.0,1.0
2806,ar,2015,11,21529.2,1.0
2807,ar,2015,12,21781.4,1.0
2808,ar,2016,1,22033.6,1.0
2809,ar,2016,2,22285.8,1.0
2810,ar,2016,3,22538.0,1.0
2811,ar,2016,4,26247.0,1.0
2812,ar,2016,5,29956.0,1.0
2813,ar,2016,6,28429.666666666668,1.0
2814,ar,2016,7,26903.333333333332,1.0
2815,ar,2016,8,25377.0,1.0
2816,ar,2016,9,34684.0,1.0
2817,ar,2016,10,27848.0,1.0
2818,ar,2016,11,21012.0,1.0
2819,ar,2016,12,24424.75,1.25
2820,ar,2017,1,27837.5,1.5
2821,ar,2017,2,31250.25,1.75
2822,ar,2017,3,34663.0,2.0
2823,ar,2017,4,25818.0,1.0
2824,ar,2017,5,24954.0,1.0
2825,ar,2017,6,24090.0,1.0
2826,ar,2017,7,23226.0,1.0
2827,ar,2017,8,22362.0,1.0
2828,ar,2017,9,21498.0,1.0
2829,ar,2017,10,20634.0,1.0
2830,ar,2017,11,19770.0,1.0
2831,ar,2017,12,18906.0,1.0
2832,ar,2018,1,18042.0,1.0
2833,ar,2018,2,17178.0,1.0
2834,ar,2018,3,16314.0,1.0
2835,ar,2018,4,19596.0,1.0
2836,ar,2018,5,19991.333333333332,1.0
2837,ar,2018,6,20386.666666666668,1.0
2838,ar,2018,7,20782.0,1.0
2839,ar,2018,8,21177.333333333332,1.0
2840,ar,2018,9,21572.666666666668,1.0
2841,ar,2018,10,21968.0,1.0
2842,ar,2018,11,22363.333333333332,1.0
2843,ar,2018,12,22758.666666666668,1.0
2844,ar,2019,1,23154.0,1.0
2845,ar,2019,2,23549.333333333332,1.0
2846,ar,2019,3,23944.666666666664,1.0
2847,ar,2019,4,24340.0,1.0
2848,ar,2019,5,24340.0,1.0
2849,ar,2019,6,24340.0,1.0
2850,ar,2019,7,24340.0,1.0
2851,ar,2019,8,24340.0,1.0
2852,ar,2019,9,24340.0,1.0
2853,ar,2019,10,24340.0,1.0
2854,ar,2019,11,24340.0,1.0
2855,ar,2019,12,24340.0,1.0
2856,ar,2020,1,24340.0,1.0
2857,ar,2020,2,24340.0,1.0
2858,ar,2020,3,24340.0,1.0
2859,ar,2020,4,24340.0,1.0
2860,ar,2020,5,24340.0,1.0
2861,ar,2020,6,24340.0,1.0
2862,ar,2020,7,24340.0,1.0
2863,ar,2020,8,24340.0,1.0
2864,ar,2020,9,24340.0,1.0
2865,ar,2020,10,24340.0,1.0
2866,ar,2020,11,24340.0,1.0
2867,ar,2020,12,24340.0,1.0
2868,ar,2021,1,24340.0,1.0
2869,ar,2021,2,24340.0,1.0
2870,ar,2021,3,24340.0,1.0
2871,ar,2021,4,24340.0,1.0
2872,ar,2021,5,24340.0,1.0
2873,ar,2021,6,24340.0,1.0
2874,ar,2021,7,24340.0,1.0
2875,ar,2021,8,24340.0,1.0
2876,ar,2021,9,24340.0,1.0
2877,ar,2021,10,24340.0,1.0
2878,ar,2021,11,24340.0,1.0
2879,ar,2021,12,24340.0,1.0
2880,sd,2012,1,3732.0,1.0
2881,sd,2012,2,3732.0,1.0
2882,sd,2012,3,4456.25,1.375
2883,sd,2012,4,5180.5,1.75
2884,sd,2012,5,5904.75,2.125
2885,sd,2012,6,6629.0,2.5
2886,sd,2012,7,7353.25,2.875
2887,sd,2012,8,8077.5,3.25
2888,sd,2012,9,8801.75,3.625
2889,sd,2012,10,9526.0,4.0
2890,sd,2012,11,8787.0,2.5
2891,sd,2012,12,8048.0,1.0
2892,sd,2013,1,8624.0,1.0
2893,sd,2013,2,7150.0,1.0
2894,sd,2013,3,9921.0,1.0
2895,sd,2013,4,9293.5,1.0
2896,sd,2013,5,8666.0,1.0
2897,sd,2013,6,8660.0,1.0
2898,sd,2013,7,8165.0,2.0
2899,sd,2013,8,8088.636363636364,1.9090909090909092
2900,sd,2013,9,8012.272727272727,1.8181818181818181
2901,sd,2013,10,7935.909090909091,1.7272727272727273
2902,sd,2013,11,7859.545454545455,1.6363636363636362
2903,sd,2013,12,7783.181818181818,1.5454545454545454
2904,sd,2014,1,7706.818181818182,1.4545454545454546
2905,sd,2014,2,7630.454545454546,1.3636363636363638
2906,sd,2014,3,7554.090909090909,1.2727272727272727
2907,sd,2014,4,7477.727272727273,1.1818181818181817
2908,sd,2014,5,7401.363636363636,1.0909090909090908
2909,sd,2014,6,7325.0,1.0
2910,sd,2014,7,4520.0,1.0
2911,sd,2014,8,1715.0,1.0
2912,sd,2014,9,2092.0,1.0
2913,sd,2014,10,2469.0,1.0
2914,sd,2014,11,2846.0,1.0
2915,sd,2014,12,3223.0,1.0
2916,sd,2015,1,3600.0,1.0
2917,sd,2015,2,3977.0,1.0
2918,sd,2015,3,4354.0,1.0
2919,sd,2015,4,4731.0,1.0
2920,sd,2015,5,5108.0,1.0
2921,sd,2015,6,5485.0,1.0
2922,sd,2015,7,5862.0,1.0
2923,sd,2015,8,6239.0,1.0
2924,sd,2015,9,6616.0,1.0
2925,sd,2015,10,6993.0,1.0
2926,sd,2015,11,7370.0,1.0
2927,sd,2015,12,7747.0,1.0
2928,sd,2016,1,8124.0,1.0
2929,sd,2016,2,7679.666666666667,1.0
2930,sd,2016,3,7235.333333333333,1.0
2931,sd,2016,4,6791.0,1.0
2932,sd,2016,5,6049.5,1.0
2933,sd,2016,6,5308.0,1.0
2934,sd,2016,7,5308.0,1.0
2935,sd,2016,8,5308.0,1.0
2936,sd,2016,9,5308.0,1.0
2937,sd,2016,10,5308.0,1.0
2938,sd,2016,11,5308.0,1.0
2939,sd,2016,12,5308.0,1.0
2940,sd,2017,1,5308.0,1.0
2941,sd,2017,2,5308.0,1.0
2942,sd,2017,3,5308.0,1.0
2943,sd,2017,4,5308.0,1.0
2944,sd,2017,5,5308.0,1.0
2945,sd,2017,6,5308.0,1.0
2946,sd,2017,7,5308.0,1.0
2947,sd,2017,8,5308.0,1.0
2948,sd,2017,9,5308.0,1.0
2949,sd,2017,10,5308.0,1.0
2950,sd,2017,11,5308.0,1.0
2951,sd,2017,12,5308.0,1.0
2952,sd,2018,1,5308.0,1.0
2953,sd,2018,2,5308.0,1.0
2954,sd,2018,3,5308.0,1.0
2955,sd,2018,4,5308.0,1.0
2956,sd,2018,5,5308.0,1.0
2957,sd,2018,6,5308.0,1.0
2958,sd,2018,7,5308.0,1.0
2959,sd,2018,8,5308.0,1.0
2960,sd,2018,9,5308.0,1.0
2961,sd,2018,10,5308.0,1.0
2962,sd,2018,11,5308.0,1.0
2963,sd,2018,12,5308.0,1.0
2964,sd,2019,1,5308.0,1.0
2965,sd,2019,2,5308.0,1.0
2966,sd,2019,3,5308.0,1.0
2967,sd,2019,4,5308.0,1.0
2968,sd,2019,5,5308.0,1.0
2969,sd,2019,6,5308.0,1.0
2970,sd,2019,7,5308.0,1.0
2971,sd,2019,8,5308.0,1.0
2972,sd,2019,9,5308.0,1.0
2973,sd,2019,10,5308.0,1.0
2974,sd,2019,11,5308.0,1.0
2975,sd,2019,12,5308.0,1.0
2976,sd,2020,1,5308.0,1.0
2977,sd,2020,2,5308.0,1.0
2978,sd,2020,3,5308.0,1.0
2979,sd,2020,4,5308.0,1.0
2980,sd,2020,5,5308.0,1.0
2981,sd,2020,6,5308.0,1.0
2982,sd,2020,7,5308.0,1.0
2983,sd,2020,8,5308.0,1.0
2984,sd,2020,9,5308.0,1.0
2985,sd,2020,10,5308.0,1.0
2986,sd,2020,11,5308.0,1.0
2987,sd,2020,12,5308.0,1.0
2988,sd,2021,1,5308.0,1.0
2989,sd,2021,2,5308.0,1.0
2990,sd,2021,3,5308.0,1.0
2991,sd,2021,4,5308.0,1.0
2992,sd,2021,5,5308.0,1.0
2993,sd,2021,6,5308.0,1.0
2994,sd,2021,7,5308.0,1.0
2995,sd,2021,8,5308.0,1.0
2996,sd,2021,9,5308.0,1.0
2997,sd,2021,10,5308.0,1.0
2998,sd,2021,11,5308.0,1.0
2999,sd,2021,12,5308.0,1.0
3000,id,2012,1,14859.0,1.0
3001,id,2012,2,14859.0,1.0
3002,id,2012,3,14859.0,1.0
3003,id,2012,4,14859.0,1.0
3004,id,2012,5,14859.0,1.0
3005,id,2012,6,14859.0,1.0
3006,id,2012,7,14859.0,1.0
3007,id,2012,8,14778.2,1.0
3008,id,2012,9,14697.4,1.0
3009,id,2012,10,14616.6,1.0
3010,id,2012,11,14535.8,1.0
3011,id,2012,12,14455.0,1.0
3012,id,2013,1,15061.0,1.0
3013,id,2013,2,15667.0,1.0
3014,id,2013,3,16273.0,1.0
3015,id,2013,4,16879.0,1.0
3016,id,2013,5,17485.0,1.0
3017,id,2013,6,18091.0,1.0
3018,id,2013,7,18697.0,1.0
3019,id,2013,8,19742.0,1.0
3020,id,2013,9,19013.666666666668,1.3333333333333333
3021,id,2013,10,18285.333333333332,1.6666666666666665
3022,id,2013,11,17557.0,2.0
3023,id,2013,12,18496.0,2.0
3024,id,2014,1,17818.5,1.9
3025,id,2014,2,17141.0,1.8
3026,id,2014,3,16463.5,1.7
3027,id,2014,4,15786.0,1.6
3028,id,2014,5,15108.5,1.5
3029,id,2014,6,14431.0,1.4
3030,id,2014,7,13753.5,1.2999999999999998
3031,id,2014,8,13076.0,1.2
3032,id,2014,9,12398.5,1.1
3033,id,2014,10,11721.0,1.0
3034,id,2014,11,11413.833333333334,1.0
3035,id,2014,12,11106.666666666666,1.0
3036,id,2015,1,10799.5,1.0
3037,id,2015,2,10492.333333333334,1.0
3038,id,2015,3,10185.166666666666,1.0
3039,id,2015,4,9878.0,1.0
3040,id,2015,5,10659.0,1.0
3041,id,2015,6,11440.0,1.0
3042,id,2015,7,12221.0,1.0
3043,id,2015,8,11000.0,1.0
3044,id,2015,9,9779.0,1.0
3045,id,2015,10,9604.666666666666,1.3333333333333333
3046,id,2015,11,9430.333333333334,1.6666666666666665
3047,id,2015,12,9256.0,2.0
3048,id,2016,1,9916.384615384615,1.9230769230769231
3049,id,2016,2,10576.76923076923,1.8461538461538463
3050,id,2016,3,11237.153846153846,1.7692307692307692
3051,id,2016,4,11897.538461538461,1.6923076923076923
3052,id,2016,5,12557.923076923076,1.6153846153846154
3053,id,2016,6,13218.307692307691,1.5384615384615383
3054,id,2016,7,13878.692307692309,1.4615384615384615
3055,id,2016,8,14539.076923076922,1.3846153846153846
3056,id,2016,9,15199.461538461539,1.3076923076923077
3057,id,2016,10,15859.846153846152,1.2307692307692308
3058,id,2016,11,16520.23076923077,1.1538461538461537
3059,id,2016,12,17180.615384615383,1.0769230769230769
3060,id,2017,1,17841.0,1.0
3061,id,2017,2,15939.0,1.0
3062,id,2017,3,18636.0,1.0
3063,id,2017,4,18261.0,1.0
3064,id,2017,5,17886.0,1.0
3065,id,2017,6,17057.846153846152,1.0
3066,id,2017,7,16229.692307692309,1.0
3067,id,2017,8,15401.538461538461,1.0
3068,id,2017,9,14573.384615384615,1.0
3069,id,2017,10,13745.23076923077,1.0
3070,id,2017,11,12917.076923076922,1.0
3071,id,2017,12,12088.923076923076,1.0
3072,id,2018,1,11260.76923076923,1.0
3073,id,2018,2,10432.615384615385,1.0
3074,id,2018,3,9604.461538461539,1.0
3075,id,2018,4,8776.307692307691,1.0
3076,id,2018,5,7948.153846153846,1.0
3077,id,2018,6,7120.0,1.0
3078,id,2018,7,10742.0,1.0
3079,id,2018,8,14364.0,1.0
3080,id,2018,9,14289.181818181818,1.0
3081,id,2018,10,14214.363636363636,1.0
3082,id,2018,11,14139.545454545454,1.0
3083,id,2018,12,14064.727272727272,1.0
3084,id,2019,1,13989.90909090909,1.0
3085,id,2019,2,13915.09090909091,1.0
3086,id,2019,3,13840.272727272728,1.0
3087,id,2019,4,13765.454545454546,1.0
3088,id,2019,5,13690.636363636364,1.0
3089,id,2019,6,13615.818181818182,1.0
3090,id,2019,7,13541.0,1.0
3091,id,2019,8,14288.153846153846,1.0
3092,id,2019,9,15035.307692307691,1.0
3093,id,2019,10,15782.461538461539,1.0
3094,id,2019,11,16529.615384615383,1.0
3095,id,2019,12,17276.76923076923,1.0
3096,id,2020,1,18023.923076923078,1.0
3097,id,2020,2,18771.076923076922,1.0
3098,id,2020,3,19518.23076923077,1.0
3099,id,2020,4,20265.384615384617,1.0
3100,id,2020,5,21012.53846153846,1.0
3101,id,2020,6,21759.69230769231,1.0
3102,id,2020,7,22506.846153846156,1.0
3103,id,2020,8,23254.0,1.0
3104,id,2020,9,23254.0,1.0
3105,id,2020,10,23254.0,1.0
3106,id,2020,11,23254.0,1.0
3107,id,2020,12,23254.0,1.0
3108,id,2021,1,23254.0,1.0
3109,id,2021,2,23254.0,1.0
3110,id,2021,3,23254.0,1.0
3111,id,2021,4,23254.0,1.0
3112,id,2021,5,23254.0,1.0
3113,id,2021,6,23254.0,1.0
3114,id,2021,7,23254.0,1.0
3115,id,2021,8,23254.0,1.0
3116,id,2021,9,23254.0,1.0
3117,id,2021,10,23254.0,1.0
3118,id,2021,11,23254.0,1.0
3119,id,2021,12,23254.0,1.0
3120,il,2012,1,54768.0,4.0
3121,il,2012,2,190034.0,1.0
3122,il,2012,3,257025.0,9.0
3123,il,2012,4,191842.0,8.0
3124,il,2012,5,127393.0,2.0
3125,il,2012,6,280533.0,12.0
3126,il,2012,7,402696.0,17.0
3127,il,2012,8,395084.0,16.0
3128,il,2012,9,289114.0,10.0
3129,il,2012,10,386012.0,12.0
3130,il,2012,11,381935.0,13.0
3131,il,2012,12,321891.0,15.0
3132,il,2013,1,358283.0,14.0
3133,il,2013,2,264366.0,15.0
3134,il,2013,3,373075.0,9.0
3135,il,2013,4,263305.0,12.0
3136,il,2013,5,321200.0,12.0
3137,il,2013,6,315051.0,8.0
3138,il,2013,7,328630.0,13.0
3139,il,2013,8,344082.0,13.0
3140,il,2013,9,288682.0,16.0
3141,il,2013,10,76093.0,4.0
3142,il,2013,11,305452.0,5.0
3143,il,2013,12,315821.0,9.0
3144,il,2014,1,280703.5,8.5
3145,il,2014,2,245586.0,8.0
3146,il,2014,3,253968.0,9.0
3147,il,2014,4,291052.0,9.0
3148,il,2014,5,285463.0,13.0
3149,il,2014,6,303779.0,15.0
3150,il,2014,7,256540.0,3.0
3151,il,2014,8,74746.0,1.0
3152,il,2014,9,239405.0,5.0
3153,il,2014,10,221946.0,2.0
3154,il,2014,11,264008.0,6.0
3155,il,2014,12,265390.0,9.0
3156,il,2015,1,204409.66666666666,6.333333333333334
3157,il,2015,2,143429.3333333333,3.666666666666667
3158,il,2015,3,82449.0,1.0
3159,il,2015,4,192669.0,3.0
3160,il,2015,5,247445.0,9.0
3161,il,2015,6,237083.0,7.0
3162,il,2015,7,282322.0,7.0
3163,il,2015,8,159847.0,4.0
3164,il,2015,9,182888.0,2.0
3165,il,2015,10,224519.0,4.0
3166,il,2015,11,187652.0,4.0
3167,il,2015,12,163367.0,2.0
3168,il,2016,1,295981.0,5.0
3169,il,2016,2,216156.0,5.0
3170,il,2016,3,205443.0,3.0
3171,il,2016,4,279100.0,6.0
3172,il,2016,5,282573.0,6.0
3173,il,2016,6,225296.0,3.0
3174,il,2016,7,97083.0,1.0
3175,il,2016,8,217562.0,3.0
3176,il,2016,9,283930.0,2.0
3177,il,2016,10,196798.0,10.0
3178,il,2016,11,257286.0,4.0
3179,il,2016,12,284596.0,4.0
3180,il,2017,1,320398.0,12.0
3181,il,2017,2,259025.0,9.0
3182,il,2017,3,309344.0,7.0
3183,il,2017,4,250177.0,12.0
3184,il,2017,5,309770.0,4.0
3185,il,2017,6,276033.0,3.0
3186,il,2017,7,9137.0,1.0
3187,il,2017,8,52945.333333333336,1.5
3188,il,2017,9,96753.66666666667,2.0
3189,il,2017,10,140562.0,2.5
3190,il,2017,11,184370.33333333334,3.0
3191,il,2017,12,228178.6666666667,3.5
3192,il,2018,1,271987.0,4.0
3193,il,2018,2,222896.0,4.0
3194,il,2018,3,149929.0,3.0
3195,il,2018,4,184284.0,11.0
3196,il,2018,5,161871.0,7.0
3197,il,2018,6,139458.0,3.0
3198,il,2018,7,208544.0,4.0
3199,il,2018,8,265897.0,15.0
3200,il,2018,9,258613.0,8.0
3201,il,2018,10,263049.0,3.0
3202,il,2018,11,238332.33333333334,6.0
3203,il,2018,12,213615.66666666666,9.0
3204,il,2019,1,188899.0,12.0
3205,il,2019,2,204264.0,12.0
3206,il,2019,3,219629.0,12.0
3207,il,2019,4,234994.0,12.0
3208,il,2019,5,247340.0,2.0
3209,il,2019,6,194051.0,4.0
3210,il,2019,7,255212.0,10.0
3211,il,2019,8,251493.0,4.0
3212,il,2019,9,196923.66666666666,3.0
3213,il,2019,10,142354.3333333333,2.0
3214,il,2019,11,87785.0,1.0
3215,il,2019,12,25640.0,1.0
3216,il,2020,1,54199.0,1.25
3217,il,2020,2,82758.0,1.5
3218,il,2020,3,111317.0,1.75
3219,il,2020,4,139876.0,2.0
3220,il,2020,5,168045.0,2.0
3221,il,2020,6,208477.66666666666,1.6666666666666667
3222,il,2020,7,248910.3333333333,1.3333333333333335
3223,il,2020,8,289343.0,1.0
3224,il,2020,9,277691.0,1.0
3225,il,2020,10,292977.0,7.0
3226,il,2020,11,312233.0,4.0
3227,il,2020,12,232596.5,2.5
3228,il,2021,1,152960.0,1.0
3229,il,2021,2,119801.0,3.0
3230,il,2021,3,125280.0,3.0
3231,il,2021,4,118588.0,2.0
3232,il,2021,5,214820.0,3.0
3233,il,2021,6,109800.0,3.0
3234,il,2021,7,111073.0,1.0
3235,il,2021,8,112924.0,2.0
3236,il,2021,9,227999.0,3.0
3237,il,2021,10,118097.0,1.0
3238,il,2021,11,116786.0,1.0
3239,il,2021,12,116786.0,1.0
3240,nc,2012,1,33039.0,1.0
3241,nc,2012,2,115290.0,4.0
3242,nc,2012,3,165115.0,8.0
3243,nc,2012,4,116800.0,5.0
3244,nc,2012,5,79193.0,3.0
3245,nc,2012,6,170007.0,10.0
3246,nc,2012,7,244416.0,10.0
3247,nc,2012,8,230135.0,8.0
3248,nc,2012,9,165405.0,8.0
3249,nc,2012,10,217884.0,6.0
3250,nc,2012,11,213166.0,1.0
3251,nc,2012,12,175505.0,2.0
3252,nc,2013,1,198029.0,4.0
3253,nc,2013,2,138894.0,4.0
3254,nc,2013,3,191232.0,1.0
3255,nc,2013,4,131528.0,9.0
3256,nc,2013,5,162020.0,4.0
3257,nc,2013,6,156561.0,2.0
3258,nc,2013,7,158527.0,5.0
3259,nc,2013,8,161062.0,3.0
3260,nc,2013,9,138199.0,1.0
3261,nc,2013,10,140002.0,2.0
3262,nc,2013,11,141805.0,3.0
3263,nc,2013,12,140158.0,4.0
3264,nc,2014,1,128034.5,2.5
3265,nc,2014,2,115911.0,1.0
3266,nc,2014,3,113357.0,1.0
3267,nc,2014,4,123787.0,1.0
3268,nc,2014,5,121647.0,2.0
3269,nc,2014,6,129758.0,2.0
3270,nc,2014,7,106864.0,1.0
3271,nc,2014,8,29275.0,1.0
3272,nc,2014,9,104598.0,1.0
3273,nc,2014,10,95998.0,4.0
3274,nc,2014,11,110379.0,1.0
3275,nc,2014,12,109493.0,7.0
3276,nc,2015,1,101870.0,6.0
3277,nc,2015,2,94247.0,5.0
3278,nc,2015,3,86624.0,4.0
3279,nc,2015,4,79001.0,3.0
3280,nc,2015,5,97894.0,1.0
3281,nc,2015,6,94870.0,2.0
3282,nc,2015,7,114888.0,3.0
3283,nc,2015,8,65247.0,1.0
3284,nc,2015,9,84383.0,1.0
3285,nc,2015,10,81229.0,1.3333333333333333
3286,nc,2015,11,78075.0,1.6666666666666665
3287,nc,2015,12,74921.0,2.0
3288,nc,2016,1,141575.0,2.0
3289,nc,2016,2,107259.0,2.0
3290,nc,2016,3,98704.0,2.0
3291,nc,2016,4,131868.0,2.0
3292,nc,2016,5,131525.0,2.0
3293,nc,2016,6,104699.0,3.0
3294,nc,2016,7,45427.0,2.0
3295,nc,2016,8,103610.0,3.0
3296,nc,2016,9,145123.0,2.0
3297,nc,2016,10,97444.0,2.0
3298,nc,2016,11,124336.0,1.0
3299,nc,2016,12,140610.0,2.0
3300,nc,2017,1,160016.0,6.0
3301,nc,2017,2,129877.0,7.0
3302,nc,2017,3,161753.0,1.0
3303,nc,2017,4,121413.0,1.0
3304,nc,2017,5,127643.5,1.0
3305,nc,2017,6,133874.0,1.0
3306,nc,2017,7,135200.0,1.0
3307,nc,2017,8,136526.0,1.0
3308,nc,2017,9,137852.0,1.0
3309,nc,2017,10,139178.0,1.0
3310,nc,2017,11,140504.0,1.0
3311,nc,2017,12,141830.0,1.0
3312,nc,2018,1,143156.0,1.0
3313,nc,2018,2,110608.0,1.0
3314,nc,2018,3,77385.0,4.0
3315,nc,2018,4,93074.0,2.0
3316,nc,2018,5,81496.0,1.5
3317,nc,2018,6,69918.0,1.0
3318,nc,2018,7,109462.0,1.0
3319,nc,2018,8,138924.0,3.0
3320,nc,2018,9,141061.0,1.0
3321,nc,2018,10,138307.0,1.0
3322,nc,2018,11,123490.33333333333,1.3333333333333333
3323,nc,2018,12,108673.66666666667,1.6666666666666665
3324,nc,2019,1,93857.0,2.0
3325,nc,2019,2,101604.33333333333,4.0
3326,nc,2019,3,109351.66666666667,6.0
3327,nc,2019,4,117099.0,8.0
3328,nc,2019,5,123804.0,1.0
3329,nc,2019,6,94735.0,3.0
3330,nc,2019,7,126261.0,1.0
3331,nc,2019,8,124961.84615384616,1.0
3332,nc,2019,9,123662.69230769231,1.0
3333,nc,2019,10,122363.53846153847,1.0
3334,nc,2019,11,121064.38461538461,1.0
3335,nc,2019,12,119765.23076923077,1.0
3336,nc,2020,1,118466.07692307692,1.0
3337,nc,2020,2,117166.92307692308,1.0
3338,nc,2020,3,115867.76923076923,1.0
3339,nc,2020,4,114568.61538461539,1.0
3340,nc,2020,5,113269.46153846153,1.0
3341,nc,2020,6,111970.30769230769,1.0
3342,nc,2020,7,110671.15384615384,1.0
3343,nc,2020,8,109372.0,1.0
3344,nc,2020,9,107168.0,2.0
3345,nc,2020,10,94283.6,2.0
3346,nc,2020,11,81399.2,2.0
3347,nc,2020,12,68514.8,2.0
3348,nc,2021,1,55630.4,2.0
3349,nc,2021,2,42746.0,2.0
3350,nc,2021,3,54079.0,1.6666666666666667
3351,nc,2021,4,65412.0,1.3333333333333335
3352,nc,2021,5,76745.0,1.0
3353,nc,2021,6,69782.2,1.0
3354,nc,2021,7,62819.4,1.0
3355,nc,2021,8,55856.6,1.0
3356,nc,2021,9,48893.8,1.0
3357,nc,2021,10,41931.0,1.0
3358,nc,2021,11,42286.0,1.0
3359,nc,2021,12,42286.0,1.0
3360,ny,2012,1,75335.0,2.0
3361,ny,2012,2,258241.0,10.0
3362,ny,2012,3,351830.0,11.0
3363,ny,2012,4,256920.0,13.0
3364,ny,2012,5,170944.0,7.0
3365,ny,2012,6,366931.0,20.0
3366,ny,2012,7,520841.0,20.0
3367,ny,2012,8,526826.0,18.0
3368,ny,2012,9,390544.0,5.0
3369,ny,2012,10,535196.0,10.0
3370,ny,2012,11,520604.0,17.0
3371,ny,2012,12,438322.0,12.0
3372,ny,2013,1,490845.0,12.0
3373,ny,2013,2,380306.0,10.0
3374,ny,2013,3,528001.0,25.0
3375,ny,2013,4,371459.0,6.0
3376,ny,2013,5,462923.0,8.0
3377,ny,2013,6,445066.0,15.0
3378,ny,2013,7,468312.0,13.0
3379,ny,2013,8,502438.0,8.0
3380,ny,2013,9,429600.0,17.0
3381,ny,2013,10,111493.0,1.0
3382,ny,2013,11,448114.0,14.0
3383,ny,2013,12,456112.0,12.0
3384,ny,2014,1,413765.0,14.0
3385,ny,2014,2,371418.0,16.0
3386,ny,2014,3,381100.0,8.0
3387,ny,2014,4,434029.0,7.0
3388,ny,2014,5,433092.0,5.0
3389,ny,2014,6,453928.0,7.0
3390,ny,2014,7,394154.0,14.0
3391,ny,2014,8,116078.0,2.0
3392,ny,2014,9,409064.0,4.0
3393,ny,2014,10,364641.0,3.0
3394,ny,2014,11,426612.0,4.0
3395,ny,2014,12,428706.0,12.0
3396,ny,2015,1,331042.3333333333,8.333333333333334
3397,ny,2015,2,233378.66666666666,4.666666666666667
3398,ny,2015,3,135715.0,1.0
3399,ny,2015,4,314528.0,6.0
3400,ny,2015,5,392950.0,4.0
3401,ny,2015,6,374934.0,1.0
3402,ny,2015,7,471516.0,5.0
3403,ny,2015,8,275044.0,5.0
3404,ny,2015,9,324168.0,3.0
3405,ny,2015,10,396515.0,3.0
3406,ny,2015,11,328209.0,4.0
3407,ny,2015,12,278265.0,9.0
3408,ny,2016,1,524644.0,6.0
3409,ny,2016,2,391692.0,3.0
3410,ny,2016,3,373334.0,2.0
3411,ny,2016,4,493904.0,11.0
3412,ny,2016,5,504045.0,3.0
3413,ny,2016,6,392107.0,5.0
3414,ny,2016,7,170791.0,1.0
3415,ny,2016,8,379057.0,6.0
3416,ny,2016,9,500471.0,4.0
3417,ny,2016,10,337791.0,8.0
3418,ny,2016,11,443119.0,2.0
3419,ny,2016,12,489838.0,9.0
3420,ny,2017,1,582590.0,11.0
3421,ny,2017,2,464920.0,5.0
3422,ny,2017,3,550948.0,7.0
3423,ny,2017,4,445059.0,11.0
3424,ny,2017,5,547982.0,5.0
